Time,Quadrant,Color,Type
37.15,2,Blue,Exit
37.15,4,Blue,Entry
37.15,2,Blue,Exit
37.15,4,Blue,Entry
37.15,4,Blue,Exit
37.15,2,Blue,Entry
37.15,4,Blue,Exit
37.15,2,Blue,Entry
37.15,4,Blue,Exit
37.15,2,Blue,Entry
37.15,4,Blue,Exit
37.15,2,Blue,Entry
37.2,4,Red,Exit
37.2,3,Red,Entry
37.2,3,Red,Exit
37.2,1,Red,Entry
37.2,4,Red,Exit
37.2,1,Red,Entry
37.2,3,Red,Exit
37.2,2,Red,Entry
37.2,4,Red,Exit
37.2,2,Red,Entry
37.2,2,Blue,Exit
37.2,4,Blue,Entry
37.2,2,Blue,Exit
37.2,4,Blue,Entry
37.2,2,Blue,Exit
37.2,4,Blue,Entry
37.2,2,Blue,Exit
37.2,4,Blue,Entry
37.2,4,Blue,Exit
37.2,2,Blue,Entry
37.2,4,Blue,Exit
37.2,2,Blue,Entry
37.2,4,Blue,Exit
37.2,2,Blue,Entry
37.2,4,Blue,Exit
37.2,2,Blue,Entry
37.25,1,Red,Exit
37.25,3,Red,Entry
37.25,2,Red,Exit
37.25,3,Red,Entry
37.25,2,Blue,Exit
37.25,4,Blue,Entry
37.25,2,Blue,Exit
37.25,4,Blue,Entry
37.25,2,Blue,Exit
37.25,4,Blue,Entry
37.25,2,Blue,Exit
37.25,4,Blue,Entry
37.25,4,Blue,Exit
37.25,2,Blue,Entry
37.25,4,Blue,Exit
37.25,2,Blue,Entry
37.25,4,Blue,Exit
37.25,2,Blue,Entry
37.25,4,Blue,Exit
37.25,2,Blue,Entry
37.3,3,Red,Exit
37.3,2,Red,Entry
37.3,2,Blue,Exit
37.3,4,Blue,Entry
37.3,2,Blue,Exit
37.3,4,Blue,Entry
37.3,2,Blue,Exit
37.3,4,Blue,Entry
37.3,2,Blue,Exit
37.3,4,Blue,Entry
37.3,4,Blue,Exit
37.3,2,Blue,Entry
37.3,4,Blue,Exit
37.3,2,Blue,Entry
37.3,4,Blue,Exit
37.3,2,Blue,Entry
37.3,4,Blue,Exit
37.3,2,Blue,Entry
37.35,2,Red,Exit
37.35,3,Red,Entry
37.35,2,Red,Exit
37.35,3,Red,Entry
37.35,3,Red,Exit
37.35,2,Red,Entry
37.35,2,Blue,Exit
37.35,4,Blue,Entry
37.35,2,Blue,Exit
37.35,4,Blue,Entry
37.35,2,Blue,Exit
37.35,4,Blue,Entry
37.35,2,Blue,Exit
37.35,4,Blue,Entry
37.35,4,Blue,Exit
37.35,2,Blue,Entry
37.35,4,Blue,Exit
37.35,2,Blue,Entry
37.35,4,Blue,Exit
37.35,2,Blue,Entry
37.35,4,Blue,Exit
37.35,2,Blue,Entry
37.4,2,Red,Exit
37.4,3,Red,Entry
37.4,2,Red,Exit
37.4,3,Red,Entry
37.4,3,Red,Exit
37.4,4,Red,Entry
37.4,3,Red,Exit
37.4,4,Red,Entry
37.4,2,Red,Exit
37.4,4,Red,Entry
37.4,2,Red,Exit
37.4,3,Red,Entry
37.4,3,Red,Exit
37.4,1,Red,Entry
37.4,3,Red,Exit
37.4,1,Red,Entry
37.4,2,Red,Exit
37.4,1,Red,Entry
37.4,3,Red,Exit
37.4,2,Red,Entry
37.4,3,Red,Exit
37.4,2,Red,Entry
37.4,2,Blue,Exit
37.4,4,Blue,Entry
37.4,2,Blue,Exit
37.4,4,Blue,Entry
37.4,2,Blue,Exit
37.4,4,Blue,Entry
37.4,2,Blue,Exit
37.4,4,Blue,Entry
37.4,4,Blue,Exit
37.4,2,Blue,Entry
37.4,4,Blue,Exit
37.4,2,Blue,Entry
37.4,4,Blue,Exit
37.4,2,Blue,Entry
37.4,4,Blue,Exit
37.4,2,Blue,Entry
37.45,4,Red,Exit
37.45,3,Red,Entry
37.45,1,Red,Exit
37.45,3,Red,Entry
37.45,2,Red,Exit
37.45,3,Red,Entry
37.45,4,Red,Exit
37.45,3,Red,Entry
37.45,1,Red,Exit
37.45,3,Red,Entry
37.45,2,Red,Exit
37.45,3,Red,Entry
37.45,3,Red,Exit
37.45,2,Red,Entry
37.45,3,Red,Exit
37.45,2,Red,Entry
37.45,4,Red,Exit
37.45,2,Red,Entry
37.45,3,Red,Exit
37.45,2,Red,Entry
37.45,1,Red,Exit
37.45,2,Red,Entry
37.45,2,Blue,Exit
37.45,4,Blue,Entry
37.45,2,Blue,Exit
37.45,4,Blue,Entry
37.45,2,Blue,Exit
37.45,4,Blue,Entry
37.45,2,Blue,Exit
37.45,4,Blue,Entry
37.45,4,Blue,Exit
37.45,2,Blue,Entry
37.45,4,Blue,Exit
37.45,2,Blue,Entry
37.45,4,Blue,Exit
37.45,2,Blue,Entry
37.45,4,Blue,Exit
37.45,2,Blue,Entry
37.5,2,Red,Exit
37.5,3,Red,Entry
37.5,2,Red,Exit
37.5,3,Red,Entry
37.5,3,Red,Exit
37.5,4,Red,Entry
37.5,3,Red,Exit
37.5,4,Red,Entry
37.5,2,Red,Exit
37.5,4,Red,Entry
37.5,3,Red,Exit
37.5,2,Red,Entry
37.5,3,Red,Exit
37.5,2,Red,Entry
37.5,2,Blue,Exit
37.5,4,Blue,Entry
37.5,2,Blue,Exit
37.5,4,Blue,Entry
37.5,2,Blue,Exit
37.5,4,Blue,Entry
37.5,2,Blue,Exit
37.5,4,Blue,Entry
37.5,4,Blue,Exit
37.5,2,Blue,Entry
37.5,4,Blue,Exit
37.5,2,Blue,Entry
37.5,4,Blue,Exit
37.5,2,Blue,Entry
37.5,4,Blue,Exit
37.5,2,Blue,Entry
37.55,3,Red,Exit
37.55,1,Red,Entry
37.55,3,Red,Exit
37.55,1,Red,Entry
37.55,4,Red,Exit
37.55,1,Red,Entry
37.55,2,Red,Exit
37.55,1,Red,Entry
37.55,2,Blue,Exit
37.55,4,Blue,Entry
37.55,2,Blue,Exit
37.55,4,Blue,Entry
37.55,2,Blue,Exit
37.55,4,Blue,Entry
37.55,2,Blue,Exit
37.55,4,Blue,Entry
37.55,4,Blue,Exit
37.55,2,Blue,Entry
37.55,4,Blue,Exit
37.55,2,Blue,Entry
37.55,4,Blue,Exit
37.55,2,Blue,Entry
37.55,4,Blue,Exit
37.55,2,Blue,Entry
37.6,1,Red,Exit
37.6,3,Red,Entry
37.6,2,Blue,Exit
37.6,4,Blue,Entry
37.6,2,Blue,Exit
37.6,4,Blue,Entry
37.6,2,Blue,Exit
37.6,4,Blue,Entry
37.6,2,Blue,Exit
37.6,4,Blue,Entry
37.6,4,Blue,Exit
37.6,2,Blue,Entry
37.6,4,Blue,Exit
37.6,2,Blue,Entry
37.6,4,Blue,Exit
37.6,2,Blue,Entry
37.6,4,Blue,Exit
37.6,2,Blue,Entry
37.65,1,Red,Exit
37.65,3,Red,Entry
37.65,1,Red,Exit
37.65,3,Red,Entry
37.65,1,Red,Exit
37.65,3,Red,Entry
37.65,1,Red,Exit
37.65,3,Red,Entry
37.65,3,Red,Exit
37.65,1,Red,Entry
37.65,3,Red,Exit
37.65,1,Red,Entry
37.65,3,Red,Exit
37.65,2,Red,Entry
37.65,1,Red,Exit
37.65,2,Red,Entry
37.65,1,Red,Exit
37.65,2,Red,Entry
37.65,2,Blue,Exit
37.65,4,Blue,Entry
37.65,2,Blue,Exit
37.65,4,Blue,Entry
37.65,2,Blue,Exit
37.65,4,Blue,Entry
37.65,2,Blue,Exit
37.65,4,Blue,Entry
37.65,4,Blue,Exit
37.65,2,Blue,Entry
37.65,4,Blue,Exit
37.65,2,Blue,Entry
37.65,4,Blue,Exit
37.65,2,Blue,Entry
37.65,4,Blue,Exit
37.65,2,Blue,Entry
37.7,1,Red,Exit
37.7,3,Red,Entry
37.7,1,Red,Exit
37.7,3,Red,Entry
37.7,2,Red,Exit
37.7,3,Red,Entry
37.7,3,Red,Exit
37.7,2,Red,Entry
37.7,3,Red,Exit
37.7,2,Red,Entry
37.7,1,Red,Exit
37.7,2,Red,Entry
37.7,1,Red,Exit
37.7,2,Red,Entry
37.7,2,Blue,Exit
37.7,4,Blue,Entry
37.7,2,Blue,Exit
37.7,4,Blue,Entry
37.7,2,Blue,Exit
37.7,4,Blue,Entry
37.7,2,Blue,Exit
37.7,4,Blue,Entry
37.7,4,Blue,Exit
37.7,2,Blue,Entry
37.7,4,Blue,Exit
37.7,2,Blue,Entry
37.7,4,Blue,Exit
37.7,2,Blue,Entry
37.7,4,Blue,Exit
37.7,2,Blue,Entry
37.75,2,Red,Exit
37.75,3,Red,Entry
37.75,2,Red,Exit
37.75,3,Red,Entry
37.75,3,Red,Exit
37.75,1,Red,Entry
37.75,2,Red,Exit
37.75,1,Red,Entry
37.75,2,Blue,Exit
37.75,4,Blue,Entry
37.75,2,Blue,Exit
37.75,4,Blue,Entry
37.75,2,Blue,Exit
37.75,4,Blue,Entry
37.75,2,Blue,Exit
37.75,4,Blue,Entry
37.75,4,Blue,Exit
37.75,2,Blue,Entry
37.75,4,Blue,Exit
37.75,2,Blue,Entry
37.75,4,Blue,Exit
37.75,2,Blue,Entry
37.75,4,Blue,Exit
37.75,2,Blue,Entry
37.8,1,Red,Exit
37.8,3,Red,Entry
37.8,3,Red,Exit
37.8,4,Red,Entry
37.8,3,Red,Exit
37.8,4,Red,Entry
37.8,1,Red,Exit
37.8,4,Red,Entry
37.8,3,Red,Exit
37.8,1,Red,Entry
37.8,3,Red,Exit
37.8,1,Red,Entry
37.8,2,Blue,Exit
37.8,4,Blue,Entry
37.8,2,Blue,Exit
37.8,4,Blue,Entry
37.8,2,Blue,Exit
37.8,4,Blue,Entry
37.8,2,Blue,Exit
37.8,4,Blue,Entry
37.8,4,Blue,Exit
37.8,2,Blue,Entry
37.8,4,Blue,Exit
37.8,2,Blue,Entry
37.8,4,Blue,Exit
37.8,2,Blue,Entry
37.8,4,Blue,Exit
37.8,2,Blue,Entry
37.85,4,Red,Exit
37.85,3,Red,Entry
37.85,1,Red,Exit
37.85,3,Red,Entry
37.85,4,Red,Exit
37.85,3,Red,Entry
37.85,1,Red,Exit
37.85,3,Red,Entry
37.85,3,Red,Exit
37.85,4,Red,Entry
37.85,1,Red,Exit
37.85,4,Red,Entry
37.85,4,Red,Exit
37.85,3,Red,Entry
37.85,1,Red,Exit
37.85,3,Red,Entry
37.85,4,Red,Exit
37.85,3,Red,Entry
37.85,1,Red,Exit
37.85,3,Red,Entry
37.85,3,Red,Exit
37.85,1,Red,Entry
37.85,4,Red,Exit
37.85,1,Red,Entry
37.85,3,Red,Exit
37.85,1,Red,Entry
37.85,4,Red,Exit
37.85,1,Red,Entry
37.85,3,Red,Exit
37.85,2,Red,Entry
37.85,4,Red,Exit
37.85,2,Red,Entry
37.85,1,Red,Exit
37.85,2,Red,Entry
37.85,2,Blue,Exit
37.85,4,Blue,Entry
37.85,2,Blue,Exit
37.85,4,Blue,Entry
37.85,2,Blue,Exit
37.85,4,Blue,Entry
37.85,2,Blue,Exit
37.85,4,Blue,Entry
37.85,4,Blue,Exit
37.85,2,Blue,Entry
37.85,4,Blue,Exit
37.85,2,Blue,Entry
37.85,4,Blue,Exit
37.85,2,Blue,Entry
37.85,4,Blue,Exit
37.85,2,Blue,Entry
37.9,4,Red,Exit
37.9,3,Red,Entry
37.9,1,Red,Exit
37.9,3,Red,Entry
37.9,1,Red,Exit
37.9,3,Red,Entry
37.9,2,Red,Exit
37.9,3,Red,Entry
37.9,3,Red,Exit
37.9,1,Red,Entry
37.9,3,Red,Exit
37.9,1,Red,Entry
37.9,4,Red,Exit
37.9,1,Red,Entry
37.9,3,Red,Exit
37.9,1,Red,Entry
37.9,3,Red,Exit
37.9,1,Red,Entry
37.9,2,Red,Exit
37.9,1,Red,Entry
37.9,2,Blue,Exit
37.9,4,Blue,Entry
37.9,2,Blue,Exit
37.9,4,Blue,Entry
37.9,2,Blue,Exit
37.9,4,Blue,Entry
37.9,2,Blue,Exit
37.9,4,Blue,Entry
37.9,4,Blue,Exit
37.9,2,Blue,Entry
37.9,4,Blue,Exit
37.9,2,Blue,Entry
37.9,4,Blue,Exit
37.9,2,Blue,Entry
37.9,4,Blue,Exit
37.9,2,Blue,Entry
37.95,3,Red,Exit
37.95,2,Red,Entry
37.95,1,Red,Exit
37.95,2,Red,Entry
37.95,2,Blue,Exit
37.95,4,Blue,Entry
37.95,2,Blue,Exit
37.95,4,Blue,Entry
37.95,2,Blue,Exit
37.95,4,Blue,Entry
37.95,2,Blue,Exit
37.95,4,Blue,Entry
37.95,4,Blue,Exit
37.95,2,Blue,Entry
37.95,4,Blue,Exit
37.95,2,Blue,Entry
37.95,4,Blue,Exit
37.95,2,Blue,Entry
37.95,4,Blue,Exit
37.95,2,Blue,Entry
38.0,2,Red,Exit
38.0,3,Red,Entry
38.0,2,Blue,Exit
38.0,4,Blue,Entry
38.0,2,Blue,Exit
38.0,4,Blue,Entry
38.0,2,Blue,Exit
38.0,4,Blue,Entry
38.0,2,Blue,Exit
38.0,4,Blue,Entry
38.0,4,Blue,Exit
38.0,2,Blue,Entry
38.0,4,Blue,Exit
38.0,2,Blue,Entry
38.0,4,Blue,Exit
38.0,2,Blue,Entry
38.0,4,Blue,Exit
38.0,2,Blue,Entry
38.05,2,Red,Exit
38.05,3,Red,Entry
38.05,3,Red,Exit
38.05,2,Red,Entry
38.05,2,Blue,Exit
38.05,4,Blue,Entry
38.05,2,Blue,Exit
38.05,4,Blue,Entry
38.05,2,Blue,Exit
38.05,4,Blue,Entry
38.05,2,Blue,Exit
38.05,4,Blue,Entry
38.05,4,Blue,Exit
38.05,2,Blue,Entry
38.05,4,Blue,Exit
38.05,2,Blue,Entry
38.05,4,Blue,Exit
38.05,2,Blue,Entry
38.05,4,Blue,Exit
38.05,2,Blue,Entry
38.1,2,Red,Exit
38.1,3,Red,Entry
38.1,2,Blue,Exit
38.1,4,Blue,Entry
38.1,2,Blue,Exit
38.1,4,Blue,Entry
38.1,2,Blue,Exit
38.1,4,Blue,Entry
38.1,2,Blue,Exit
38.1,4,Blue,Entry
38.1,4,Blue,Exit
38.1,2,Blue,Entry
38.1,4,Blue,Exit
38.1,2,Blue,Entry
38.1,4,Blue,Exit
38.1,2,Blue,Entry
38.1,4,Blue,Exit
38.1,2,Blue,Entry
38.15,3,Red,Exit
38.15,2,Red,Entry
38.15,2,Blue,Exit
38.15,4,Blue,Entry
38.15,2,Blue,Exit
38.15,4,Blue,Entry
38.15,2,Blue,Exit
38.15,4,Blue,Entry
38.15,2,Blue,Exit
38.15,4,Blue,Entry
38.15,4,Blue,Exit
38.15,2,Blue,Entry
38.15,4,Blue,Exit
38.15,2,Blue,Entry
38.15,4,Blue,Exit
38.15,2,Blue,Entry
38.15,4,Blue,Exit
38.15,2,Blue,Entry
38.2,3,Red,Exit
38.2,4,Red,Entry
38.2,2,Red,Exit
38.2,4,Red,Entry
38.2,2,Blue,Exit
38.2,4,Blue,Entry
38.2,2,Blue,Exit
38.2,4,Blue,Entry
38.2,2,Blue,Exit
38.2,4,Blue,Entry
38.2,2,Blue,Exit
38.2,4,Blue,Entry
38.2,4,Blue,Exit
38.2,2,Blue,Entry
38.2,4,Blue,Exit
38.2,2,Blue,Entry
38.2,4,Blue,Exit
38.2,2,Blue,Entry
38.2,4,Blue,Exit
38.2,2,Blue,Entry
38.25,2,Blue,Exit
38.25,4,Blue,Entry
38.25,2,Blue,Exit
38.25,4,Blue,Entry
38.25,2,Blue,Exit
38.25,4,Blue,Entry
38.25,2,Blue,Exit
38.25,4,Blue,Entry
38.25,4,Blue,Exit
38.25,2,Blue,Entry
38.25,4,Blue,Exit
38.25,2,Blue,Entry
38.25,4,Blue,Exit
38.25,2,Blue,Entry
38.25,4,Blue,Exit
38.25,2,Blue,Entry
38.3,2,Blue,Exit
38.3,4,Blue,Entry
38.3,2,Blue,Exit
38.3,4,Blue,Entry
38.3,2,Blue,Exit
38.3,4,Blue,Entry
38.3,2,Blue,Exit
38.3,4,Blue,Entry
38.3,4,Blue,Exit
38.3,2,Blue,Entry
38.3,4,Blue,Exit
38.3,2,Blue,Entry
38.3,4,Blue,Exit
38.3,2,Blue,Entry
38.3,4,Blue,Exit
38.3,2,Blue,Entry
38.35,3,Red,Exit
38.35,1,Red,Entry
38.35,3,Red,Exit
38.35,2,Red,Entry
38.35,2,Blue,Exit
38.35,4,Blue,Entry
38.35,2,Blue,Exit
38.35,4,Blue,Entry
38.35,2,Blue,Exit
38.35,4,Blue,Entry
38.35,2,Blue,Exit
38.35,4,Blue,Entry
38.35,4,Blue,Exit
38.35,2,Blue,Entry
38.35,4,Blue,Exit
38.35,2,Blue,Entry
38.35,4,Blue,Exit
38.35,2,Blue,Entry
38.35,4,Blue,Exit
38.35,2,Blue,Entry
38.4,1,Red,Exit
38.4,3,Red,Entry
38.4,2,Red,Exit
38.4,3,Red,Entry
38.4,3,Red,Exit
38.4,1,Red,Entry
38.4,3,Red,Exit
38.4,1,Red,Entry
38.4,2,Red,Exit
38.4,1,Red,Entry
38.4,3,Red,Exit
38.4,2,Red,Entry
38.4,3,Red,Exit
38.4,2,Red,Entry
38.4,1,Red,Exit
38.4,2,Red,Entry
38.4,2,Blue,Exit
38.4,4,Blue,Entry
38.4,2,Blue,Exit
38.4,4,Blue,Entry
38.4,2,Blue,Exit
38.4,4,Blue,Entry
38.4,2,Blue,Exit
38.4,4,Blue,Entry
38.4,4,Blue,Exit
38.4,2,Blue,Entry
38.4,4,Blue,Exit
38.4,2,Blue,Entry
38.4,4,Blue,Exit
38.4,2,Blue,Entry
38.4,4,Blue,Exit
38.4,2,Blue,Entry
38.45,1,Red,Exit
38.45,3,Red,Entry
38.45,2,Red,Exit
38.45,3,Red,Entry
38.45,1,Red,Exit
38.45,3,Red,Entry
38.45,2,Red,Exit
38.45,3,Red,Entry
38.45,3,Red,Exit
38.45,2,Red,Entry
38.45,1,Red,Exit
38.45,2,Red,Entry
38.45,2,Blue,Exit
38.45,4,Blue,Entry
38.45,2,Blue,Exit
38.45,4,Blue,Entry
38.45,2,Blue,Exit
38.45,4,Blue,Entry
38.45,2,Blue,Exit
38.45,4,Blue,Entry
38.45,4,Blue,Exit
38.45,2,Blue,Entry
38.45,4,Blue,Exit
38.45,2,Blue,Entry
38.45,4,Blue,Exit
38.45,2,Blue,Entry
38.45,4,Blue,Exit
38.45,2,Blue,Entry
38.5,2,Red,Exit
38.5,3,Red,Entry
38.5,3,Red,Exit
38.5,2,Red,Entry
38.5,3,Red,Exit
38.5,2,Red,Entry
38.5,2,Blue,Exit
38.5,4,Blue,Entry
38.5,2,Blue,Exit
38.5,4,Blue,Entry
38.5,2,Blue,Exit
38.5,4,Blue,Entry
38.5,2,Blue,Exit
38.5,4,Blue,Entry
38.5,4,Blue,Exit
38.5,2,Blue,Entry
38.5,4,Blue,Exit
38.5,2,Blue,Entry
38.5,4,Blue,Exit
38.5,2,Blue,Entry
38.5,4,Blue,Exit
38.5,2,Blue,Entry
38.55,2,Red,Exit
38.55,3,Red,Entry
38.55,2,Red,Exit
38.55,3,Red,Entry
38.55,3,Red,Exit
38.55,1,Red,Entry
38.55,2,Red,Exit
38.55,1,Red,Entry
38.55,2,Blue,Exit
38.55,4,Blue,Entry
38.55,2,Blue,Exit
38.55,4,Blue,Entry
38.55,2,Blue,Exit
38.55,4,Blue,Entry
38.55,2,Blue,Exit
38.55,4,Blue,Entry
38.55,4,Blue,Exit
38.55,2,Blue,Entry
38.55,4,Blue,Exit
38.55,2,Blue,Entry
38.55,4,Blue,Exit
38.55,2,Blue,Entry
38.55,4,Blue,Exit
38.55,2,Blue,Entry
38.6,1,Red,Exit
38.6,3,Red,Entry
38.6,1,Red,Exit
38.6,3,Red,Entry
38.6,1,Red,Exit
38.6,3,Red,Entry
38.6,3,Red,Exit
38.6,1,Red,Entry
38.6,3,Red,Exit
38.6,1,Red,Entry
38.6,3,Red,Exit
38.6,2,Red,Entry
38.6,3,Red,Exit
38.6,2,Red,Entry
38.6,1,Red,Exit
38.6,2,Red,Entry
38.6,2,Blue,Exit
38.6,4,Blue,Entry
38.6,2,Blue,Exit
38.6,4,Blue,Entry
38.6,2,Blue,Exit
38.6,4,Blue,Entry
38.6,2,Blue,Exit
38.6,4,Blue,Entry
38.6,4,Blue,Exit
38.6,2,Blue,Entry
38.6,4,Blue,Exit
38.6,2,Blue,Entry
38.6,4,Blue,Exit
38.6,2,Blue,Entry
38.6,4,Blue,Exit
38.6,2,Blue,Entry
38.65,1,Red,Exit
38.65,3,Red,Entry
38.65,2,Red,Exit
38.65,3,Red,Entry
38.65,1,Red,Exit
38.65,3,Red,Entry
38.65,2,Red,Exit
38.65,3,Red,Entry
38.65,2,Blue,Exit
38.65,4,Blue,Entry
38.65,2,Blue,Exit
38.65,4,Blue,Entry
38.65,2,Blue,Exit
38.65,4,Blue,Entry
38.65,2,Blue,Exit
38.65,4,Blue,Entry
38.65,4,Blue,Exit
38.65,2,Blue,Entry
38.65,4,Blue,Exit
38.65,2,Blue,Entry
38.65,4,Blue,Exit
38.65,2,Blue,Entry
38.65,4,Blue,Exit
38.65,2,Blue,Entry
38.7,2,Blue,Exit
38.7,4,Blue,Entry
38.7,2,Blue,Exit
38.7,4,Blue,Entry
38.7,2,Blue,Exit
38.7,4,Blue,Entry
38.7,2,Blue,Exit
38.7,4,Blue,Entry
38.7,4,Blue,Exit
38.7,2,Blue,Entry
38.7,4,Blue,Exit
38.7,2,Blue,Entry
38.7,4,Blue,Exit
38.7,2,Blue,Entry
38.7,4,Blue,Exit
38.7,2,Blue,Entry
38.75,3,Red,Exit
38.75,2,Red,Entry
38.75,3,Red,Exit
38.75,2,Red,Entry
38.75,2,Blue,Exit
38.75,4,Blue,Entry
38.75,2,Blue,Exit
38.75,4,Blue,Entry
38.75,2,Blue,Exit
38.75,4,Blue,Entry
38.75,2,Blue,Exit
38.75,4,Blue,Entry
38.75,4,Blue,Exit
38.75,2,Blue,Entry
38.75,4,Blue,Exit
38.75,2,Blue,Entry
38.75,4,Blue,Exit
38.75,2,Blue,Entry
38.75,4,Blue,Exit
38.75,2,Blue,Entry
38.8,2,Red,Exit
38.8,3,Red,Entry
38.8,2,Red,Exit
38.8,3,Red,Entry
38.8,2,Blue,Exit
38.8,4,Blue,Entry
38.8,2,Blue,Exit
38.8,4,Blue,Entry
38.8,2,Blue,Exit
38.8,4,Blue,Entry
38.8,2,Blue,Exit
38.8,4,Blue,Entry
38.8,4,Blue,Exit
38.8,2,Blue,Entry
38.8,4,Blue,Exit
38.8,2,Blue,Entry
38.8,4,Blue,Exit
38.8,2,Blue,Entry
38.8,4,Blue,Exit
38.8,2,Blue,Entry
38.85,3,Red,Exit
38.85,2,Red,Entry
38.85,3,Red,Exit
38.85,2,Red,Entry
38.85,2,Blue,Exit
38.85,4,Blue,Entry
38.85,2,Blue,Exit
38.85,4,Blue,Entry
38.85,2,Blue,Exit
38.85,4,Blue,Entry
38.85,2,Blue,Exit
38.85,4,Blue,Entry
38.85,4,Blue,Exit
38.85,2,Blue,Entry
38.85,4,Blue,Exit
38.85,2,Blue,Entry
38.85,4,Blue,Exit
38.85,2,Blue,Entry
38.85,4,Blue,Exit
38.85,2,Blue,Entry
38.9,2,Red,Exit
38.9,3,Red,Entry
38.9,2,Red,Exit
38.9,3,Red,Entry
38.9,2,Blue,Exit
38.9,4,Blue,Entry
38.9,2,Blue,Exit
38.9,4,Blue,Entry
38.9,2,Blue,Exit
38.9,4,Blue,Entry
38.9,2,Blue,Exit
38.9,4,Blue,Entry
38.9,4,Blue,Exit
38.9,2,Blue,Entry
38.9,4,Blue,Exit
38.9,2,Blue,Entry
38.9,4,Blue,Exit
38.9,2,Blue,Entry
38.9,4,Blue,Exit
38.9,2,Blue,Entry
38.95,2,Blue,Exit
38.95,4,Blue,Entry
38.95,2,Blue,Exit
38.95,4,Blue,Entry
38.95,2,Blue,Exit
38.95,4,Blue,Entry
38.95,2,Blue,Exit
38.95,4,Blue,Entry
38.95,4,Blue,Exit
38.95,2,Blue,Entry
38.95,4,Blue,Exit
38.95,2,Blue,Entry
38.95,4,Blue,Exit
38.95,2,Blue,Entry
38.95,4,Blue,Exit
38.95,2,Blue,Entry
39.0,3,Red,Exit
39.0,4,Red,Entry
39.0,3,Red,Exit
39.0,4,Red,Entry
39.0,2,Blue,Exit
39.0,4,Blue,Entry
39.0,2,Blue,Exit
39.0,4,Blue,Entry
39.0,2,Blue,Exit
39.0,4,Blue,Entry
39.0,2,Blue,Exit
39.0,4,Blue,Entry
39.0,4,Blue,Exit
39.0,2,Blue,Entry
39.0,4,Blue,Exit
39.0,2,Blue,Entry
39.0,4,Blue,Exit
39.0,2,Blue,Entry
39.0,4,Blue,Exit
39.0,2,Blue,Entry
39.05,4,Red,Exit
39.05,3,Red,Entry
39.05,4,Red,Exit
39.05,3,Red,Entry
39.05,4,Red,Exit
39.05,3,Red,Entry
39.05,4,Red,Exit
39.05,2,Red,Entry
39.05,2,Blue,Exit
39.05,4,Blue,Entry
39.05,2,Blue,Exit
39.05,4,Blue,Entry
39.05,2,Blue,Exit
39.05,4,Blue,Entry
39.05,2,Blue,Exit
39.05,4,Blue,Entry
39.05,4,Blue,Exit
39.05,2,Blue,Entry
39.05,4,Blue,Exit
39.05,2,Blue,Entry
39.05,4,Blue,Exit
39.05,2,Blue,Entry
39.05,4,Blue,Exit
39.05,2,Blue,Entry
39.1,3,Red,Exit
39.1,4,Red,Entry
39.1,3,Red,Exit
39.1,4,Red,Entry
39.1,3,Red,Exit
39.1,4,Red,Entry
39.1,2,Red,Exit
39.1,4,Red,Entry
39.1,4,Red,Exit
39.1,3,Red,Entry
39.1,4,Red,Exit
39.1,3,Red,Entry
39.1,2,Red,Exit
39.1,3,Red,Entry
39.1,3,Red,Exit
39.1,4,Red,Entry
39.1,3,Red,Exit
39.1,4,Red,Entry
39.1,3,Red,Exit
39.1,4,Red,Entry
39.1,2,Red,Exit
39.1,4,Red,Entry
39.1,4,Red,Exit
39.1,3,Red,Entry
39.1,4,Red,Exit
39.1,3,Red,Entry
39.1,2,Red,Exit
39.1,3,Red,Entry
39.1,4,Red,Exit
39.1,3,Red,Entry
39.1,4,Red,Exit
39.1,3,Red,Entry
39.1,2,Red,Exit
39.1,3,Red,Entry
39.1,2,Blue,Exit
39.1,4,Blue,Entry
39.1,2,Blue,Exit
39.1,4,Blue,Entry
39.1,2,Blue,Exit
39.1,4,Blue,Entry
39.1,2,Blue,Exit
39.1,4,Blue,Entry
39.1,4,Blue,Exit
39.1,2,Blue,Entry
39.1,4,Blue,Exit
39.1,2,Blue,Entry
39.1,4,Blue,Exit
39.1,2,Blue,Entry
39.1,4,Blue,Exit
39.1,2,Blue,Entry
39.15,3,Red,Exit
39.15,4,Red,Entry
39.15,3,Red,Exit
39.15,4,Red,Entry
39.15,3,Red,Exit
39.15,4,Red,Entry
39.15,4,Red,Exit
39.15,3,Red,Entry
39.15,4,Red,Exit
39.15,3,Red,Entry
39.15,3,Red,Exit
39.15,4,Red,Entry
39.15,3,Red,Exit
39.15,4,Red,Entry
39.15,3,Red,Exit
39.15,4,Red,Entry
39.15,4,Red,Exit
39.15,3,Red,Entry
39.15,4,Red,Exit
39.15,3,Red,Entry
39.15,4,Red,Exit
39.15,3,Red,Entry
39.15,4,Red,Exit
39.15,3,Red,Entry
39.15,4,Red,Exit
39.15,2,Red,Entry
39.15,3,Red,Exit
39.15,2,Red,Entry
39.15,4,Red,Exit
39.15,2,Red,Entry
39.15,3,Red,Exit
39.15,2,Red,Entry
39.15,3,Red,Exit
39.15,2,Red,Entry
39.15,2,Blue,Exit
39.15,4,Blue,Entry
39.15,2,Blue,Exit
39.15,4,Blue,Entry
39.15,2,Blue,Exit
39.15,4,Blue,Entry
39.15,2,Blue,Exit
39.15,4,Blue,Entry
39.15,4,Blue,Exit
39.15,2,Blue,Entry
